263452.000,2268,0,GPS time,-0.000000013573
263453.000,2268,0,GPS time,0.000000010432
263454.000,2268,0,GPS time,-0.000000012554
263455.000,2268,0,GPS time,-0.000000015379
263456.000,2268,0,GPS time,-0.000000000745
263457.000,2268,0,GPS time,0.000000011702
263458.000,2268,0,GPS time,-0.000000011464
263459.000,2268,0,GPS time,-0.000000004285
263460.000,2268,0,GPS time,-0.000000005241
263461.000,2268,0,GPS time,0.000000004523
263462.000,2268,0,GPS time,0.000000002743
263463.000,2268,0,GPS time,-0.000000002414
263464.000,2268,0,GPS time,-0.000000011354
263465.000,2268,0,GPS time,0.000000011293
263466.000,2268,0,GPS time,-0.000000003235
263467.000,2268,0,GPS time,0.000000013941
263468.000,2268,0,GPS time,-0.000000005011
263469.000,2268,0,GPS time,0.000000005529
263470.000,2268,0,GPS time,0.000000013857
263471.000,2268,0,GPS time,-0.000000013710
263472.000,2268,0,GPS time,-0.000000010853
263473.000,2268,0,GPS time,-0.000000011489
263474.000,2268,0,GPS time,-0.000000014686
263475.000,2268,0,GPS time,0.000000013471
263476.000,2268,0,GPS time,0.000000005501
263477.000,2268,0,GPS time,0.000000000930
263478.000,2268,0,GPS time,0.000000012999
263479.000,2268,0,GPS time,-0.000000004983
263480.000,2268,0,GPS time,0.000000007807
263481.000,2268,0,GPS time,-0.000000016578
263482.000,2268,0,GPS time,-0.000000009725
263483.000,2268,0,GPS time,-0.000000005084
263484.000,2268,0,GPS time,-0.000000015690
263485.000,2268,0,GPS time,-0.000000005114
263486.000,2268,0,GPS time,-0.000000008972
263487.000,2268,0,GPS time,0.000000016663
263488.000,2268,0,GPS time,0.000000006869
263489.000,2268,0,GPS time,-0.000000007233
263490.000,2268,0,GPS time,0.000000010136
263491.000,2268,0,GPS time,0.000000004613
263492.000,2268,0,GPS time,0.000000003698
263493.000,2268,0,GPS time,0.000000010382
263494.000,2268,0,GPS time,-0.000000016412
263495.000,2268,0,GPS time,-0.000000013359
263496.000,2268,0,GPS time,-0.000000004479
263497.000,2268,0,GPS time,-0.000000015630
263498.000,2268,0,GPS time,0.000000012892
263499.000,2268,0,GPS time,0.000000004002
263500.000,2268,0,GPS time,-0.000000006849
263501.000,2268,0,GPS time,0.000000013695
263502.000,2268,0,GPS time,-0.000000004319
263503.000,2268,0,GPS time,0.000000010149
263504.000,2268,0,GPS time,-0.000000011539
263505.000,2268,0,GPS time,-0.000000003991
263506.000,2268,0,GPS time,0.000000002587
263507.000,2268,0,GPS time,0.000000004104
263508.000,2268,0,GPS time,0.000000003154
263509.000,2268,0,GPS time,0.000000012946
263510.000,2268,0,GPS time,-0.000000006378
263511.000,2268,0,GPS time,-0.000000015258
263512.000,2268,0,GPS time,0.000000006401
263513.000,2268,0,GPS time,-0.000000008038
263514.000,2268,0,GPS time,0.000000007916
263515.000,2268,0,GPS time,-0.000000012693
263516.000,2268,0,GPS time,-0.000000002552
263517.000,2268,0,GPS time,0.000000005552
263518.000,2268,0,GPS time,0.000000010425
263519.000,2268,0,GPS time,0.000000012555
263520.000,2268,0,GPS time,0.000000011419
263521.000,2268,0,GPS time,0.000000007954
263522.000,2268,0,GPS time,0.000000001004
263523.000,2268,0,GPS time,-0.000000008537
263524.000,2268,0,GPS time,0.000000004453
263525.000,2268,0,GPS time,0.000000011074
263526.000,2268,0,GPS time,0.000000013591
263527.000,2268,0,GPS time,0.000000014827
263528.000,2268,0,GPS time,0.000000002197
263529.000,2268,0,GPS time,0.000000009437
263530.000,2268,0,GPS time,0.000000014233
263531.000,2268,0,GPS time,0.000000014954
263532.000,2268,0,GPS time,0.000000013695
263533.000,2268,0,GPS time,0.000000008945
263534.000,2268,0,GPS time,0.000000001633
263535.000,2268,0,GPS time,-0.000000007774
263536.000,2268,0,GPS time,0.000000012077
263537.000,2268,0,GPS time,-0.000000001288
263538.000,2268,0,GPS time,-0.000000012666
263539.000,2268,0,GPS time,-0.000000005512
263540.000,2268,0,GPS time,0.000000004095
263541.000,2268,0,GPS time,0.000000010442
263542.000,2268,0,GPS time,0.000000013646
263543.000,2268,0,GPS time,0.000000012543
263544.000,2268,0,GPS time,0.000000010043
263545.000,2268,0,GPS time,0.000000006728
263546.000,2268,0,GPS time,0.000000000619
263547.000,2268,0,GPS time,-0.000000009448
263548.000,2268,0,GPS time,0.000000013003
263549.000,2268,0,GPS time,-0.000000002535
263550.000,2268,0,GPS time,-0.000000010721
263551.000,2268,0,GPS time,-0.000000007264
263552.000,2268,0,GPS time,0.000000002265
263553.000,2268,0,GPS time,0.000000008302
263554.000,2268,0,GPS time,0.000000006352
263555.000,2268,0,GPS time,0.000000014747
263556.000,2268,0,GPS time,0.000000010685
263557.000,2268,0,GPS time,0.000000007976
263558.000,2268,0,GPS time,0.000000002429
263559.000,2268,0,GPS time,-0.000000007396
263560.000,2268,0,GPS time,0.000000012493
263561.000,2268,0,GPS time,0.000000000642
263562.000,2268,0,GPS time,0.000000015812
263563.000,2268,0,GPS time,-0.000000004432
263564.000,2268,0,GPS time,0.000000005208
263565.000,2268,0,GPS time,-0.000000003744
263566.000,2268,0,GPS time,-0.000000016120
263567.000,2268,0,GPS time,-0.000000014440
263568.000,2268,0,GPS time,-0.000000015684
263569.000,2268,0,GPS time,0.000000013626
263570.000,2268,0,GPS time,0.000000008816
263571.000,2268,0,GPS time,-0.000000000898
263572.000,2268,0,GPS time,-0.000000010626
263573.000,2268,0,GPS time,0.000000009021
263574.000,2268,0,GPS time,-0.000000008769
263575.000,2268,0,GPS time,0.000000004403
263576.000,2268,0,GPS time,-0.000000005181
263577.000,2268,0,GPS time,0.000000003457
263578.000,2268,0,GPS time,-0.000000008930
263579.000,2268,0,GPS time,-0.000000005931
263580.000,2268,0,GPS time,-0.000000006249
263581.000,2268,0,GPS time,-0.000000009434
263582.000,2268,0,GPS time,-0.000000015034
263583.000,2268,0,GPS time,0.000000010778
263584.000,2268,0,GPS time,-0.000000002448
263585.000,2268,0,GPS time,-0.000000016052
263586.000,2268,0,GPS time,0.000000001320
263587.000,2268,0,GPS time,0.000000016174
263588.000,2268,0,GPS time,-0.000000003309
263589.000,2268,0,GPS time,0.000000006598
263590.000,2268,0,GPS time,0.000000013216
263591.000,2268,0,GPS time,0.000000016574
263592.000,2268,0,GPS time,0.000000016482
263593.000,2268,0,GPS time,0.000000013512
263594.000,2268,0,GPS time,0.000000008081
263595.000,2268,0,GPS time,-0.000000000056
263596.000,2268,0,GPS time,-0.000000011250
263597.000,2268,0,GPS time,0.000000009958
263598.000,2268,0,GPS time,-0.000000003738
263599.000,2268,0,GPS time,0.000000012435
263600.000,2268,0,GPS time,0.000000013906
263601.000,2268,0,GPS time,0.000000001699
263602.000,2268,0,GPS time,0.000000007716
263603.000,2268,0,GPS time,0.000000007719
263604.000,2268,0,GPS time,0.000000004542
263605.000,2268,0,GPS time,-0.000000000179
263606.000,2268,0,GPS time,0.000000008992
263607.000,2268,0,GPS time,0.000000001388
263608.000,2268,0,GPS time,-0.000000008341
263609.000,2268,0,GPS time,0.000000013284
263610.000,2268,0,GPS time,-0.000000000112
263611.000,2268,0,GPS time,0.000000015431
263612.000,2268,0,GPS time,-0.000000004019
263613.000,2268,0,GPS time,0.000000006867
263614.000,2268,0,GPS time,0.000000015280
263615.000,2268,0,GPS time,-0.000000000171
263616.000,2268,0,GPS time,-0.000000011241
263617.000,2268,0,GPS time,-0.000000010978
263618.000,2268,0,GPS time,-0.000000013479
263619.000,2268,0,GPS time,0.000000014122
263620.000,2268,0,GPS time,0.000000006352
263621.000,2268,0,GPS time,-0.000000003076
263622.000,2268,0,GPS time,-0.000000016114
263623.000,2268,0,GPS time,0.000000001447
263624.000,2268,0,GPS time,0.000000016126
263625.000,2268,0,GPS time,-0.000000005032
263626.000,2268,0,GPS time,0.000000004758
263627.000,2268,0,GPS time,-0.000000001814
263628.000,2268,0,GPS time,0.000000013830
263629.000,2268,0,GPS time,0.000000015849
263630.000,2268,0,GPS time,0.000000013852
263631.000,2268,0,GPS time,0.000000010254
263632.000,2268,0,GPS time,-0.000000010460
263633.000,2268,0,GPS time,-0.000000005034
263634.000,2268,0,GPS time,-0.000000016112
263635.000,2268,0,GPS time,0.000000006074
263636.000,2268,0,GPS time,-0.000000014626
263637.000,2268,0,GPS time,0.000000004639
263638.000,2268,0,GPS time,0.000000010095
263639.000,2268,0,GPS time,-0.000000014749
263640.000,2268,0,GPS time,-0.000000007220
263641.000,2268,0,GPS time,-0.000000002718
263642.000,2268,0,GPS time,-0.000000002174
263643.000,2268,0,GPS time,-0.000000003406
263644.000,2268,0,GPS time,-0.000000006849
263645.000,2268,0,GPS time,-0.000000013494
263646.000,2268,0,GPS time,-0.000000008049
263647.000,2268,0,GPS time,0.000000000409
263648.000,2268,0,GPS time,-0.000000013570
263649.000,2268,0,GPS time,0.000000002438
263650.000,2268,0,GPS time,0.000000016263
263651.000,2268,0,GPS time,-0.000000006360
263652.000,2268,0,GPS time,-0.000000010785
263653.000,2268,0,GPS time,-0.000000001948
263654.000,2268,0,GPS time,0.000000004496
263655.000,2268,0,GPS time,0.000000008572
263656.000,2268,0,GPS time,0.000000005313
263657.000,2268,0,GPS time,-0.000000004588
263658.000,2268,0,GPS time,-0.000000006444
263659.000,2268,0,GPS time,-0.000000015844
263660.000,2268,0,GPS time,0.000000005877
263661.000,2268,0,GPS time,-0.000000011078
263662.000,2268,0,GPS time,0.000000006033
263663.000,2268,0,GPS time,-0.000000015620
263664.000,2268,0,GPS time,-0.000000007083
263665.000,2268,0,GPS time,0.000000001047
263666.000,2268,0,GPS time,0.000000006471
263667.000,2268,0,GPS time,0.000000013490
263668.000,2268,0,GPS time,0.000000014960
263669.000,2268,0,GPS time,0.000000004405
263670.000,2268,0,GPS time,0.000000016004
263671.000,2268,0,GPS time,-0.000000010157
263672.000,2268,0,GPS time,0.000000013990
263673.000,2268,0,GPS time,0.000000001078
263674.000,2268,0,GPS time,-0.000000015676
263675.000,2268,0,GPS time,-0.000000010582
263676.000,2268,0,GPS time,0.000000013728
263677.000,2268,0,GPS time,-0.000000009429
263678.000,2268,0,GPS time,-0.000000001697
263679.000,2268,0,GPS time,0.000000002281
263680.000,2268,0,GPS time,0.000000004628
263681.000,2268,0,GPS time,0.000000005084
263682.000,2268,0,GPS time,0.000000015983
263683.000,2268,0,GPS time,-0.000000002066
263684.000,2268,0,GPS time,-0.000000010021
263685.000,2268,0,GPS time,0.000000012447
263686.000,2268,0,GPS time,-0.000000000107
263687.000,2268,0,GPS time,-0.000000016415
263688.000,2268,0,GPS time,-0.000000002358
